Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),H2OX(23),COX(50),CHOX(53)
5.7114682412815215e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33083472878791159,0.11300410410261159,0.022290057806027306,0.0,2.9965594965155648e-11,4.6279745281634776e-07,2.0235740198831283e-06,4.623050971725103e-15,3.314516592876351e-21,6.5965455666720355e-09,2.0580458914140445e-30,7.111132841248598e-09,1.5814153225099996e-22,1.2229131177951309e-17,1.6053956099881871e-17,6.325983294014785e-20,1.2296234419137952e-13,1.9833251117984097e-22,0.0056636190163160023,0.0010609949915768655,1.0536855840764185e-09,8.0011166882087088e-06,2.1724178896293007e-10,7.7238506810657837e-14,1.9336441438066837e-09,2.0879193266901105e-07,9.59471996133264e-10,6.3297994246152878e-09,3.6383590602140822e-15,1.6494580007447972e-12,1.7903448771261479e-15
5.7213618056026176e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33083220134834523,0.11300338338620373,0.022289158005089724,0.0,3.0187806056990826e-11,4.6609418255023212e-07,2.030543454540627e-06,4.6444413583156652e-15,3.3455682405259997e-21,6.6091620845302711e-09,2.0765780261519924e-30,7.1289651705607423e-09,1.590050536885254e-22,1.2322697508302815e-17,1.6153341889801622e-17,6.3605620109296006e-20,1.2370553441821982e-13,1.9973816084712284e-22,0.0056643327873421145,0.00106278762072275,1.0552851401642878e-09,8.0221454124868311e-06,2.1818140941046979e-10,7.7370924728911831e-14,1.9383217066407326e-09,2.0874685391610701e-07,9.6159835510444322e-10,6.3761993858201285e-09,3.6592877106175305e-15,1.6551266436445186e-12,1.7990422381073118e-15
5.731255369923714e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082967911801248,0.11300266776602194,0.022288258254208326,0.0,3.0411304217292364e-11,4.6940787938527013e-07,2.0375231512587476e-06,4.6658972166490838e-15,3.3768524442506723e-21,6.6217832851834839e-09,2.095246883971815e-30,7.1468204181952132e-09,1.5987191439271992e-22,1.2416810731752685e-17,1.625316957764957e-17,6.3952595014530443e-20,1.2445180830539731e-13,2.011514798810057e-22,0.0056650414516768556,0.0010645801394888865,1.0568846264999241e-09,8.0431815262441526e-06,2.1912314498506793e-10,7.7503399655967527e-14,1.9430007181815203e-09,2.0870197042281008e-07,9.6372660417799983e-10,6.4228466178633133e-09,3.6803069036216807e-15,1.6608035914796619e-12,1.8077657641786938e-15
5.7401595778127e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082741353564304,0.11300202803613689,0.022287448521187098,0.0,3.0613557261519435e-11,4.724047526267543e-07,2.0438136529676765e-06,4.6852635488558599e-15,3.4052081162872477e-21,6.6331463711261739e-09,2.1121664087377703e-30,7.1629097232522782e-09,1.6065495062412819e-22,1.2501981988935353e-17,1.6343393357404003e-17,6.4265889392236867e-20,1.2512609635882429e-13,2.0243004881221496e-22,0.0056656749123522119,0.0010661933120551526,1.0583241045103146e-09,8.0621202653180155e-06,2.1997251395065711e-10,7.7622675538869969e-14,1.947213050649839e-09,2.0866174122022831e-07,9.6564364407184048e-10,6.4650411497122646e-09,3.6993018031064889e-15,1.6659199456571285e-12,1.8156392690931864e-15
5.749063785701687e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082515211899149,0.11300139238037771,0.022286638828663084,0.0,3.0816860762937553e-11,4.7541544220789607e-07,2.0501124680596078e-06,4.7046830646778789e-15,3.4337541227201176e-21,6.6445132530427264e-09,2.1291979003461392e-30,7.179017567832214e-09,1.6144070381718392e-22,1.2587599513735691e-17,1.6433977007963506e-17,6.4580148533750579e-20,1.258028915272205e-13,2.037148755869527e-22,0.0056663042904255652,0.0010678063953093089,1.0597635259217567e-09,8.0810648385434268e-06,2.2082359338113468e-10,7.7741997796377366e-14,1.9514265216870034e-09,2.0862166831397496e-07,9.6756221424928392e-10,6.5074370997030392e-09,3.7183704378465608e-15,1.6710430275862069e-12,1.823534032717933e-15
5.75798882109554e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082288956776107,0.11300075930085676,0.02228582728283373,0.0,3.1021697731632971e-11,4.7844707349958133e-07,2.0564343595749233e-06,4.7242014463983935e-15,3.4625588411474035e-21,6.6559105334950855e-09,2.1463821741088882e-30,7.1951816825168298e-09,1.6223102723016009e-22,1.2673866703673293e-17,1.65251345946655e-17,6.4896112182103546e-20,1.2648379011775479e-13,2.0500900926151242e-22,0.0056669310690713173,0.0010694231620864355,1.0612062573856899e-09,8.1000595070834839e-06,2.2167837867418426e-10,7.7861645340289776e-14,1.9556509758717957e-09,2.0858165763793165e-07,9.6948680732588905e-10,6.5501348781679854e-09,3.7375578586696495e-15,1.6761848444582183e-12,1.8314685664328676e-15
5.766913856489394e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33082063115118271,0.1130001302639129,0.022285015777645766,0.0,3.1227597658386577e-11,4.8149265523957935e-07,2.0627646044523934e-06,4.7437734051702223e-15,3.491556667518094e-21,6.6673116304563876e-09,2.1636801120446146e-30,7.2113643998168245e-09,1.6302409193733165e-22,1.2760585389847888e-17,1.6616655582845939e-17,6.5213047683803039e-20,1.2716721644682919e-13,2.0630947378696434e-22,0.005667553796624928,0.0010710398392231003,1.0626489318905017e-09,8.1190598931972723e-06,2.225348797559925e-10,7.7981338871528983e-14,1.9598765442509014e-09,2.0854180222762985e-07,9.7141293712805386e-10,6.5930360919159281e-09,3.7568197378929109e-15,1.6813334212961262e-12,1.839424392752812e-15
5.7758388918832474e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081837684417398,0.11299950524443649,0.022284204313076598,0.0,3.1434564346280455e-11,4.8455222211086496e-07,2.0691032032069345e-06,4.7633990132412175e-15,3.5207485481693865e-21,6.678716545300296e-09,2.1810923046886579e-30,7.2275657076437006e-09,1.6381990375793176e-22,1.2847757146553326e-17,1.670854089714875e-17,6.5530956325982165e-20,1.2785317494976213e-13,2.0761629110758261e-22,0.0056681724981963826,0.0010726564267639568,1.0640915493886236e-09,8.1380659249669242e-06,2.2339309525190483e-10,7.8101079189800986e-14,1.9641032070495782e-09,2.0850210121195297e-07,9.7334060332473342e-10,6.6361412777759981e-09,3.7761562645780826e-15,1.6864887584434553e-12,1.8474016545020222e-15
5.784763927277101e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081612662180826,0.11299888421747364,0.022283392889103779,0.0,3.1642601603821299e-11,4.8762580875791113e-07,2.0754501563488805e-06,4.7830783428531071e-15,3.550135431936939e-21,6.6901252793964175e-09,2.1986193448454888e-30,7.2437855937726168e-09,1.646184685170388e-22,1.2935383550223111e-17,1.6800791462862824e-17,6.584983939586892e-20,1.2854167005482989e-13,2.0892948321419879e-22,0.005668787198740045,0.0010742729247534095,1.0655341098324457e-09,8.1570775305445336e-06,2.242530237967569e-10,7.8220865480552173e-14,1.96833095083705e-09,2.0846255371771608e-07,9.752698054590523e-10,6.679450972108797e-09,3.7955676294382158e-15,1.6916508562468973e-12,1.8554002619780136e-15
5.792796459131569e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081410489357205,0.11299832868630624,0.022282662642219651,0.0,3.1830753624742313e-11,4.9040405225080336e-07,2.0811695575957425e-06,4.8008357311241245e-15,3.5767511410154541e-21,6.7003964066722765e-09,2.2144923673962016e-30,7.2583993655234441e-09,1.6533953538179729e-22,1.3014637341321638e-17,1.6884130027223767e-17,6.6137668358426308e-20,1.2916348809848771e-13,2.1011682476515852e-22,0.0056693370288507308,0.00107572769641397,1.0668323654110701e-09,8.1741926818518005e-06,2.2502842300224026e-10,7.8328712418564533e-14,1.9721368317360179e-09,2.0842709151717818e-07,9.7700740031708265e-10,6.7186049946713301e-09,3.8131020004344249e-15,1.6963025249086288e-12,1.862617250966056e-15
5.800828990986037e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081208643587756,0.1129977763510131,0.022281932428184277,0.0,3.2019778680341259e-11,4.9319370499319412e-07,2.0868957266710541e-06,4.8186367450096781e-15,3.6035262681921833e-21,6.7106706296412312e-09,2.2304593338099272e-30,7.2730281665833549e-09,1.6606284110451508e-22,1.3094261827319901e-17,1.6967765870648463e-17,6.6426288588678224e-20,1.2978736758928192e-13,2.1130936384009823e-22,0.0056698836561911688,0.0010771823956056887,1.0681305747023956e-09,8.1913122375478661e-06,2.25805207634923e-10,7.8436597234084078e-14,1.9759435613084085e-09,2.0839175234101571e-07,9.7874623878953342e-10,6.7579254934957426e-09,3.8306972807142617e-15,1.7009596702136917e-12,1.8698516288136923e-15
5.8088615228405046e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33081007123087314,0.11299722719372224,0.022281202246981543,0.0,3.220967955819331e-11,4.9599479215912483e-07,2.0926286639369794e-06,4.8364814371612381e-15,3.6304615102043485e-21,6.7209479492932745e-09,2.2465206809792277e-30,7.2876719877585385e-09,1.6678838994382418e-22,1.3174258161855578e-17,1.7051699668979629e-17,6.6715701025207116e-20,1.3041331174067684e-13,2.1250711656725045e-22,0.0056704270986336087,0.0010786370223604298,1.0694287376717133e-09,8.2084361454164101e-06,2.2658337668419308e-10,7.8544518751424223e-14,1.9797511312124716e-09,2.083565355602417e-07,9.8048632050339228e-10,6.7974128585870509e-09,3.8483536109704335e-15,1.7056222924099945e-12,1.8771032725514273e-15
5.8168940546949725e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080805926080697,0.11299668119666137,0.022280472098595409,0.0,3.2400459049375405e-11,4.9880733889625904e-07,2.0983683697524109e-06,4.8543698602262375e-15,3.6575575654519637e-21,6.7312283666157184e-09,2.2626768473002634e-30,7.3023308197666092e-09,1.6751618616219511e-22,1.3254627499952596e-17,1.7135932098461459e-17,6.7005906606655494e-20,1.3104132376144357e-13,2.137100991055102e-22,0.0056709673739505769,0.0010800915767098978,1.0707268542842793e-09,8.2255643532983227e-06,2.2736292911711816e-10,7.8652477570563491e-14,1.9835595282497771e-09,2.083214405536041e-07,9.8222764519165132e-10,6.8370674796251025e-09,3.8660711281831641e-15,1.7102903917318162e-12,1.8843722478342099e-15
5.8241233333639935e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080625123902785,0.11299619248669442,0.022279814993092905,0.0,3.2572914115467944e-11,5.0134844965614016e-07,2.1035398923901486e-06,4.8705068744255745e-15,3.6820820891909708e-21,6.7404833915279679e-09,2.2772988309127897e-30,7.3155365950928779e-09,1.6817312779385239e-22,1.3327279778025791e-17,1.7211997173867381e-17,6.7267770544701472e-20,1.3160830525670019e-13,2.147972682584992e-22,0.0056714509284526557,0.0010814006137439879,1.0718951195718606e-09,8.2409833738372303e-06,2.280657082393695e-10,7.8749672881552303e-14,1.986987781240129e-09,2.0828995865401442e-07,9.8379589998086875e-10,6.8728999641988787e-09,3.8820693221409106e-15,1.7144963642546934e-12,1.8909292198775667e-15
5.8313526120330145e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080444581044838,0.11299570630938191,0.022279157914147352,0.0,3.2746085161539545e-11,5.038988813116766e-07,2.1087168980982727e-06,4.8866793916802273e-15,3.7067379504890758e-21,6.7497409270667767e-09,2.2919982960760697e-30,7.3287545147122535e-09,1.6883189637101036e-22,1.3400235969628924e-17,1.7288305182133321e-17,6.7530278374835303e-20,1.321769666539845e-13,2.1588869849513681e-22,0.0056719319447153796,0.001082709592178252,1.0730633472570346e-09,8.2564057972287413e-06,2.287696063094105e-10,7.884689786720962e-14,1.9904166869494648e-09,2.0825857443873988e-07,9.8536516116772614e-10,6.9088685250733832e-09,3.8981172919481062e-15,1.718706773611088e-12,1.8975002087924959e-15
5.8385818907020356e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33080264296233303,0.11299522265197288,0.022278500861747232,0.0,3.2919974229493576e-11,5.0645865213966904e-07,2.1138993871318578e-06,4.9028874503617787e-15,3.731525662047847e-21,6.7590009739463252e-09,2.306775565518891e-30,7.3419845716746737e-09,1.6949249500898781e-22,1.3473496919637867e-17,1.7364856617066339e-17,6.7793430781450278e-20,1.3274731028267187e-13,2.1698440165907458e-22,0.0056724104354899628,0.0010840185120354771,1.0742315373144692e-09,8.271831585558724e-06,2.2947462256391849e-10,7.8944152907401405e-14,1.9938462368044701e-09,2.0822728745987942e-07,9.8693542848820771e-10,6.9449734456330068e-09,3.9142151376007687e-15,1.722921619967974e-12,1.9040852250934124e-15
5.8458111693710566e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308008426820096,0.11299474150178034,0.022277843835881071,0.0,3.3094583363492237e-11,5.0902778039896077e-07,2.1190873597437692e-06,4.9191310888391428e-15,3.7564457377680758e-21,6.7682635328790366e-09,2.321630962965352e-30,7.35522675897249e-09,1.7015492682562366e-22,1.3547063473827457e-17,1.7441651972726882e-17,6.8057228448977915e-20,1.3331933846901604e-13,2.180843896141506e-22,0.005672886413463564,0.0010853273733383486,1.0753996897188507e-09,8.2872607009524153e-06,2.3018075622432251e-10,7.904143923151357e-14,1.9972764185468539e-09,2.081960972751379e-07,9.8850670178006736e-10,6.9812150090383996e-09,3.9303629579421385e-15,1.7271409034847576e-12,1.9106844167538777e-15
5.8530404480400776e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307990449568704,0.11299426284618104,0.022277186836537458,0.0,3.3269914609939907e-11,5.1160628433028168e-07,2.1242808161847574e-06,4.935410345478584e-15,3.7814986923801358e-21,6.7775286045755651e-09,2.3365648131369495e-30,7.3684810695405849e-09,1.7081919494127733e-22,1.362093647886953e-17,1.7518691743432287e-17,6.8321672061887131e-20,1.338930535361395e-13,2.191886742444064e-22,0.0056733598912596262,0.0010866361761094514,1.0765678044448822e-09,8.3026931055621961e-06,2.3088800653854115e-10,7.9138754084799658e-14,2.0007072287481627e-09,2.0816500343533504e-07,9.9007898087252124e-10,7.0175934982240042e-09,3.9465608597510953e-15,1.7313646243352607e-12,1.9172975822621788e-15
5.8595467988421966e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079742917855826,0.1129938341786369,0.022276595559795588,0.0,3.3428331831053279e-11,5.1393496912930357e-07,2.1289596158611259e-06,4.950092161690224e-15,3.8041603892238691e-21,6.7858693181014415e-09,2.3500726245590941e-30,7.3804203085624349e-09,1.7141860886203443e-22,1.3687684899381226e-17,1.7588236920682608e-17,6.8560224162550251e-20,1.3441084129714651e-13,2.2018621390736891e-22,0.0056737838940064591,0.0010878140485773666,1.0776190754623923e-09,8.3165850507452085e-06,2.3152548591162895e-10,7.9226363484989916e-14,2.0037954861773854e-09,2.0813710099099837e-07,9.9149489178465843e-10,7.0504514436942461e-09,3.9611818716477891e-15,1.7351697671519675e-12,1.9232614698929935e-15
5.8660531496443156e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079581545068193,0.11299340751242658,0.022276004304519523,0.0,3.3587337117643098e-11,5.1627127625452273e-07,2.133642857820349e-06,4.9648028876529085e-15,3.8269305126376912e-21,6.7942120680557936e-09,2.3636444846540511e-30,7.3923693564328723e-09,1.7201951499282265e-22,1.37546828500935e-17,1.7657980835423177e-17,6.8799300532453117e-20,1.3492999899989417e-13,2.2118725221163962e-22,0.005674205890896504,0.0010889918736690831,1.0786703159214736e-09,8.3304796020369921e-06,2.3216386856972986e-10,7.93139974173562e-14,2.0068842369389196e-09,2.0810927590951438e-07,9.9291161701820002e-10,7.083420733973578e-09,3.9758436018661819e-15,1.7389785044512312e-12,1.9292367903020418e-15
5.8725595004464346e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079420376418167,0.11299298283847886,0.022275413070701036,0.0,3.3746931966178581e-11,5.1861521896519694e-07,2.1383305422408186e-06,4.9795425513301094e-15,3.8498094403014183e-21,6.8025568549530185e-09,2.377280632224337e-30,7.4043282078825399e-09,1.7262191561362229e-22,1.382193095008304e-17,1.7727923848526457e-17,6.9038901670651014e-20,1.3545052833139421e-13,2.221917978627244e-22,0.0056746258910011079,0.0010901696514008575,1.0797215258036861e-09,8.3443767319257067e-06,2.3280315394462952e-10,7.9401655700514145e-14,2.0099734754711394e-09,2.0808152787052538e-07,9.9432915643382627e-10,7.116501574841588e-09,3.9905461253743398e-15,1.7427908363514175e-12,1.9352235210110622e-15
5.8813143543863055e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33079203830715831,0.11299241453129125,0.022274617548655319,0.0,3.3962613565426967e-11,5.2178126822184306e-07,2.1446452352607947e-06,4.9994217506688333e-15,3.8807673721153338e-21,6.8137886979815522e-09,2.3957311133931162e-30,7.4204353314685001e-09,1.7343485985971883e-22,1.3912814895250534e-17,1.7822353012456106e-17,6.9362134597158532e-20,1.3615311278721977e-13,2.2354905060081373e-22,0.0056751879019941659,0.0010917543778073823,1.0811359707199907e-09,8.3630805349377641e-06,2.3366479089868824e-10,7.9519645634318086e-14,2.014131070141301e-09,2.0804431152039811e-07,9.9623786206743914e-10,7.1611910872071647e-09,4.0103941394559141e-15,1.7479263292440025e-12,1.9432971920808553e-15
5.8900692083261764e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078987650807207,0.11299184979306812,0.022273822065426076,0.0,3.4179368992253056e-11,5.2496119870245079e-07,2.1509679725550091e-06,5.0193534634208519e-15,3.9119239138544143e-21,6.8250242312779747e-09,2.4142990125043452e-30,7.4365601827806551e-09,1.7425051972642262e-22,1.4004154394428079e-17,1.791714419791178e-17,6.9686319789512797e-20,1.3685818786558641e-13,2.2491269081378611e-22,0.0056757463358343618,0.001093339018532497,1.082550360195455e-09,8.3817888901009003e-06,2.3452805987093827e-10,7.9637679499545219e-14,2.0182895209931019e-09,2.0800723331564044e-07,9.9814804116815797e-10,7.2060834460352334e-09,4.0303163268107902e-15,1.7530683310064795e-12,1.9513915601209798e-15
5.898824062266047e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078771834519999,0.11299128860205866,0.02227302662099357,0.0,3.4397201904939486e-11,5.2815504260470852e-07,2.1572987545460449e-06,5.0393377576990907e-15,3.9432799914883067e-21,6.8362634560855599e-09,2.4329849170251594e-30,7.4527027486615301e-09,1.7506890078267989e-22,1.4095950960858657e-17,1.8012298285450251e-17,7.0011458463775385e-20,1.3756575765871338e-13,2.2628273982511524e-22,0.0056763012142728364,0.0010949235736152504,1.0839646941851702e-09,8.4005017305995558e-06,2.3539295945044876e-10,7.9755757508561794e-14,2.0224488134448148e-09,2.0797029248782849e-07,1.0000596933589623e-09,7.2511791513306572e-09,4.0503128685575864e-15,1.7582168419128619e-12,1.9595066142780483e-15
5.907578916205918e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078556379695123,0.11299073093664433,0.022272231215338171,0.0,3.4616115966469051e-11,5.3136283208500872e-07,2.1636375816518501e-06,5.059374701610723e-15,3.97483653338403e-21,6.8475063736437569e-09,2.4517894166003409e-30,7.4688630158320152e-09,1.7589000860286316e-22,1.4188206109675621e-17,1.8107816156136805e-17,7.0337551836084388e-20,1.3827582625193584e-13,2.2765921900198062e-22,0.0056768525589285272,0.0010965080430944845,1.0853789726442466e-09,8.4192189896999854e-06,2.3625948821988118e-10,7.9873879243078041e-14,2.0266089332763734e-09,2.0793348827241391e-07,1.0019728182655523e-09,7.2964787025743366e-09,4.0703839463791345e-15,1.7633718622333533e-12,1.9676423266922421e-15
5.916333770145789e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3307834128418668,0.11299017677533801,0.022271435848440355,0.0,3.4836114844508119e-11,5.3458459925810022e-07,2.1699844542857662e-06,5.0794643632571593e-15,4.0065944701764015e-21,6.8587529851881957e-09,2.470713103057209e-30,7.4850409708916651e-09,1.7671384876677204e-22,1.4280921357897093e-17,1.8203698691538102e-17,7.0664601122653503e-20,1.3898839772368317e-13,2.290421497553058e-22,0.0056774003912888702,0.0010980924270088308,1.0867931955278039e-09,8.4379406007535578e-06,2.3712764474747731e-10,7.9992044356139478e-14,2.0307698640442541e-09,2.0789681991132114e-07,1.0038874154735701e-09,7.3419825987176077e-09,4.0905297387009471e-15,1.7685333922264546e-12,1.9757987552031973e-15
5.92508862408566e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33078126545861802,0.11298962609678322,0.022270640520280702,0.0,3.5057202211374942e-11,5.3782037619662649e-07,2.1763393728564853e-06,5.0996068107340467e-15,4.0385547349232976e-21,6.8700032919506764e-09,2.4897565704121196e-30,7.5012366003190946e-09,1.7754042685963403e-22,1.4374098224418117e-17,1.8299946773716531e-17,7.0992607539771215e-20,1.3970347614544998e-13,2.3043155353980789e-22,0.0056779447327107461,0.0010996767253967149,1.088207362790978e-09,8.4566664971953874e-06,2.3799742759117306e-10,8.0110253502919991e-14,2.0349315893762942e-09,2.0786028665065703e-07,1.00580348457173e-09,7.3876913381748565e-09,4.1107504242789834e-15,1.7737014321484745e-12,1.9839759606810736e-15
5.933843478025531e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077912162600664,0.11298907887975332,0.022269845230839896,0.0,3.5279381744015226e-11,5.4107019493079527e-07,2.1827023377679863e-06,5.1198021121312613e-15,4.0707182629078961e-21,6.8812572951591677e-09,2.5089204148751581e-30,7.5174498904722755e-09,1.7836974847210512e-22,1.4467738230005375e-17,1.8396561285226245e-17,7.1321572303799844e-20,1.4042106558177522e-13,2.3182745185403456e-22,0.0056784856044211629,0.0011012609382963555,1.0896214743889355e-09,8.4753966125413584e-06,2.3886883531073319e-10,8.0228506963496831e-14,2.0390940966104925e-09,2.0782388773708501e-07,1.0077210251985463e-09,7.4336054188182048e-09,4.1310461872406346e-15,1.7788759822631728e-12,1.9921738607017536e-15
5.942598331965402e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077698132296335,0.11298853510315082,0.022269049980098741,0.0,3.5502657123988916e-11,5.4433408744803999e-07,2.1890733494196088e-06,5.1400503355328979e-15,4.1030859917259625e-21,6.8925149960377992e-09,2.5282052348549726e-30,7.53368082758882e-09,1.7920181920027026e-22,1.4561842897291436e-17,1.8493543109105925e-17,7.165149663117499e-20,1.4114117009022122e-13,2.3322986624040073e-22,0.0056790230275179359,0.0011028450657457689,1.0910355302768627e-09,8.4941308803940913e-06,2.3974186645716491e-10,8.0346803181200335e-14,2.043257371548195e-09,2.0778762242307621e-07,1.0096400369696884e-09,7.4797253379720502e-09,4.1514172094730871e-15,1.7840570428231198e-12,2.0003924217361591e-15
5.951353185905273e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330774844528547,0.11298799474600627,0.022268254768038131,0.0,3.5727032037438681e-11,5.4761208569242885e-07,2.1954524082060833e-06,5.1603515490172718e-15,4.1356588613389802e-21,6.903776395806861e-09,2.5476116309672199e-30,7.5499293977865114e-09,1.8003664464564432e-22,1.4656413750764757e-17,1.8590893128867871e-17,7.1982381738404213e-20,1.4186379372133677e-13,2.3463881828525382e-22,0.0056795570229708882,0.0011044291077827659,1.0924495304099543e-09,8.5128692344477165e-06,2.4061651955736573e-10,8.0465141880947852e-14,2.04742139487582e-09,2.0775148997049043e-07,1.0115605194418349e-09,7.5260515924035808e-09,4.1718636660289334e-15,1.7892446140629721e-12,2.008631812548891e-15
5.9601080398451436e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077271122194424,0.11298745778747769,0.022267459594639053,0.0,3.5952510175057032e-11,5.509042215644031e-07,2.2018395145173959e-06,5.1807058206569063e-15,4.1684378140250755e-21,6.9150414956827982e-09,2.5671402060383377e-30,7.5661955870635314e-09,1.8087423041517233e-22,1.4751452316765308e-17,1.8688612228499331e-17,7.231422884206663e-20,1.4258894051864072e-13,2.3605432961890246e-22,0.005680087611622392,0.0011060130644449581,1.0938634747434459e-09,8.5316116084759075e-06,2.4149279314042799e-10,8.0583527025770178e-14,2.051586154627635e-09,2.0771548963811492e-07,1.0134824722417874e-09,7.5725846783185632e-09,4.192385741983617e-15,1.7944386962386947e-12,2.0168919461237094e-15
5.967987408391027e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33077079421098238,0.11298697741349491,0.022266743971619873,0.0,3.6156386809597114e-11,5.5387925785108678e-07,2.2075947911498788e-06,5.1990700861126034e-15,4.1981158530772369e-21,6.9251832501648071e-09,2.5848208866332044e-30,7.5808502100570062e-09,1.8163042232341534e-22,1.48373881833846e-17,1.8776875712447578e-17,7.2613714747872748e-20,1.432437332795943e-13,2.3733391592400875e-22,0.0056805622457174838,0.0011074385524763957,1.0951359768979526e-09,8.5484831275157125e-06,2.4228282366533512e-10,8.0690109533962952e-14,2.0553350564622283e-09,2.0768320169429719e-07,1.0152134865779527e-09,7.6146417062182167e-09,4.210920415749474e-15,1.7991189372450992e-12,2.0243437546979998e-15
5.97586677693691e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076887999339849,0.11298649976059605,0.022266028379887528,0.0,3.6361162745755405e-11,5.568657946131352e-07,2.21335658686735e-06,5.2174774334248248e-15,4.22796227460051e-21,6.9353280035969462e-09,2.602601464853758e-30,7.5955190826914388e-09,1.8238885873536066e-22,1.4923705250279886e-17,1.886543951257558e-17,7.291398174326111e-20,1.4390057601247945e-13,2.386188486397299e-22,0.0056810341520989356,0.001108863971411679,1.0964084337859362e-09,8.5653578010136524e-06,2.4307416450007366e-10,8.0796727247770958e-14,2.059084530177989e-09,2.0765101964284017e-07,1.0169456912539307e-09,7.6568670300189594e-09,4.2295166177921763e-15,1.8038044524682946e-12,2.0318124208356843e-15
5.983746145482793e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076696855428195,0.11298602481384917,0.022265312819428375,0.0,3.6566840683430911e-11,5.5986385501385406e-07,2.2191249019444177e-06,5.2359279122063984e-15,4.257977770271631e-21,6.9454757568579971e-09,2.620482384775126e-30,7.6102021945123497e-09,1.8314954374975499e-22,1.5010404633974793e-17,1.8954304274266743e-17,7.321503071526305e-20,1.4455947165032503e-13,2.399091436260615e-22,0.0056815033456989851,0.0011102893212778112,1.0976808453748226e-09,8.5822355808755912e-06,2.4386681455772486e-10,8.0903380121250999e-14,2.0628345657956931e-09,2.0761894295355685e-07,1.0186790859791688e-09,7.6992610102645873e-09,4.2481744813645027e-15,1.808495242080725e-12,2.0392979138376488e-15
5.991625514028677e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33076505987880328,0.11298555255840402,0.022264597290228842,0.0,3.6773423325455961e-11,5.6287346218697513e-07,2.2248997366526134e-06,5.2544215720663387e-15,4.2881630332520666e-21,6.9556265108242047e-09,2.6384640919367966e-30,7.6248995349876338e-09,1.8391248146890892e-22,1.5097487452191523e-17,1.9043470643198606e-17,7.3516862550954642e-20,1.4522042312148879e-13,2.4120481677194801e-22,0.0056819698413681516,0.0011117146021016667,1.0989532116320477e-09,8.5991164190673238e-06,2.4466077274350061e-10,8.1010068115542476e-14,2.066585152374353e-09,2.0758697110003371e-07,1.0204136704719855e-09,7.7418240071151918e-09,4.2668941389949504e-15,1.8131913062499388e-12,2.0468002389542454e-15
