Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53),CH3X(55),C2H4X(215)
1.753796572504845e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421074607837074,0.09425621277306812,0.013531656998987309,0.0,0.0009152338574445088,0.02978607219762788,0.015241588836201147,5.7117770092851604e-05,3.415593026535631e-11,0.002226460291728886,6.035401939486652e-11,0.00047494454261385433,2.871018925865031e-09,2.0173812400884655e-06,1.3164186679966527e-09,8.47133586362171e-11,4.952271141181236e-06,9.52894760388023e-06,0.0067595344619308575,0.0024151269934701656,0.0004099451568173278,5.546630583183636e-07,7.495258472423633e-09,3.9105761930907804e-08,1.2409929254157086e-10,7.31680261226471e-07,1.747506071428088e-05,2.4256282995043885e-07,0.0005949998319535834,1.5079550458091954e-05,4.118787234032868e-08,4.7143909302206674e-08,6.516190488850327e-11,6.888514456581993e-09,1.0710899372788903e-06
1.7562757617990577e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421128174504352,0.09423476773676487,0.01352163900927724,0.0,0.0009170831523330113,0.02982962134208551,0.015264865772850364,5.7095699317359156e-05,3.43033064649388e-11,0.0022260031623731425,6.034025007688717e-11,0.0004750501635337652,2.870860719038691e-09,2.0178635607245174e-06,1.3187226680591897e-09,8.484333016959867e-11,4.9474639200902955e-06,9.54594106157868e-06,0.006758077231181313,0.002410041366193201,0.00041021748431352976,5.538560107253686e-07,7.488171694681775e-09,3.909520946685283e-08,1.2442870090659135e-10,7.33505152056457e-07,1.7507235162699626e-05,2.4292576551692585e-07,0.0005958780325147698,1.510644334216191e-05,4.127092588737944e-08,4.7216479765382175e-08,6.530196425537758e-11,6.887183577029491e-09,1.0730537412414793e-06
1.7587549510932704e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44211817968672446,0.09421332865578186,0.013511628193513982,0.0,0.0009189302385434914,0.029873160695210028,0.015288136456219643,5.707360720919272e-05,3.4451071387608905e-11,0.0022255457604508653,6.032643160595651e-11,0.0004751556977445052,2.8707012652846926e-09,2.018331972087833e-06,1.3210267800417038e-09,8.497321829681776e-11,4.942629028024904e-06,9.56292816415759e-06,0.006756620478081067,0.0024049498979273475,0.0004104895932288583,5.53045786767906e-07,7.481090251359312e-09,3.9084651038159516e-08,1.2475965336375114e-10,7.353387235734515e-07,1.7539584623918967e-05,2.432886144834136e-07,0.0005967560657802112,1.513332616919733e-05,4.135388172946032e-08,4.728903322639705e-08,6.544209079613108e-11,6.885851906614479e-09,1.075016889237058e-06
1.761234140387483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421235474603167,0.0941918955310085,0.01350162454649167,0.0,0.0009207751004012301,0.02991669026640332,0.015311400881464628,5.705149402160649e-05,3.459922532824106e-11,0.002225088088712404,6.031256444787706e-11,0.0004752611454365931,2.870540575682606e-09,2.0187864865782617e-06,1.3233310025949768e-09,8.510302299931623e-11,4.937766521934389e-06,9.5799089035532e-06,0.0067551642021557575,0.0023998526195276684,0.0004107614840622963,5.522323936016538e-07,7.474014148400516e-09,3.907408671168983e-08,1.250921609545361e-10,7.371810367036458e-07,1.757211024082887e-05,2.4365137677356137e-07,0.0005976339319196577,1.5160198926435383e-05,4.1436739167738506e-08,4.7361569668827336e-08,6.558228436473641e-11,6.88451945326027e-09,1.07697938021789e-06
1.7637133296816956e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421289207390011,0.09417046836332307,0.013491628063009938,0.0,0.0009226177222544964,0.029960210065103864,0.015334659043765533,5.702936000570707e-05,3.474776858093398e-11,0.0022246301498865654,6.029864906455664e-11,0.0004753665068001285,2.8703786612212755e-09,2.0192271167013206e-06,1.3256353343742e-09,8.523274425889631e-11,4.932876458782387e-06,9.596883271782293e-06,0.006753708402931491,0.002394749561790583,0.0004110331573110475,5.514158383838506e-07,7.466943391652454e-09,3.906351655392194e-08,1.2542623482008897e-10,7.390321529289532e-07,1.760481316709639e-05,2.4401405231122834e-07,0.0005985116311034045,1.5187061601240705e-05,4.151949750435518e-08,4.743408907630699e-08,6.57225448154196e-11,6.883186224825036e-09,1.0789412131456753e-06
1.7661925189759083e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421342994906149,0.09414904715359282,0.013481638737873877,0.0,0.000924458088474626,0.030003720100786307,0.015357910938326785,5.7007205410472606e-05,3.489670143901191e-11,0.002224171946680805,6.028468591404195e-11,0.00047547178202479116,2.8702155327996116e-09,2.0196538750675348e-06,1.3279397740389441e-09,8.536238205771687e-11,4.9279588955467095e-06,9.613851260941532e-06,0.006752253079934835,0.002389640755454175,0.000411304613470542,5.505961282728051e-07,7.459877986865958e-09,3.9052940630954697e-08,1.2576188620306524e-10,7.408921342932635e-07,1.7637694567277137e-05,2.44376641020468e-07,0.0005993891635022812,1.521391418110437e-05,4.1602156042429946e-08,4.7506591432526954e-08,6.586287200270324e-11,6.881852229102383e-09,1.0809023869914735e-06
1.768671708270121e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421396836830423,0.09412763190267397,0.013471656565894038,0.0,0.0009262961834560951,0.030047220382961017,0.015381156560376653,5.6985030482771774e-05,3.5046024195025843e-11,0.0022237134817814177,6.027067545055164e-11,0.00047557697129984135,2.8700512012273855e-09,2.0200667743917823e-06,1.3302443202531023e-09,8.549193637829001e-11,4.923013889219236e-06,9.630812863206867e-06,0.006750798232692824,0.0023845262311984992,0.00041157585303444355,5.497732704279014e-07,7.452817939696582e-09,3.904235900851158e-08,1.260991264487909e-10,7.427610434089691e-07,1.767075561693937e-05,2.447391428255206e-07,0.0006002665292876436,1.5240756653642916e-05,4.168471408606404e-08,4.757907672123387e-08,6.600326578140406e-11,6.8805174738219395e-09,1.0828629007356226e-06
1.7711508975643335e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421450732842143,0.0941062226114117,0.01346168154188643,0.0,0.0009281319916166005,0.030090710921173647,0.015404395905166884,5.696283546738266e-05,3.519573714075472e-11,0.002223254757853724,6.025661812450942e-11,0.00047568207481412056,2.869885677226019e-09,2.020465827492636e-06,1.3325489716848526e-09,8.562140720347739e-11,4.918041496805785e-06,9.64776807083287e-06,0.006749343860732931,0.002379406019645898,0.00041184687649465827,5.489472720096092e-07,7.44576325570552e-09,3.903177175194427e-08,1.264379670065002e-10,7.446389434638125e-07,1.770399750279588e-05,2.4510155765081086e-07,0.0006011437286313655,1.526758900659734e-05,4.1767170940343686e-08,4.765154492622896e-08,6.614372600663144e-11,6.879181966649911e-09,1.0848227533676653e-06
1.7736300868585462e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44215046826210835,0.09408481928064018,0.013451713660672493,0.0,0.000929965497397135,0.03013419172500472,0.01542762896797233,5.6940620607011365e-05,3.534584056720663e-11,0.0022227957775422555,6.024251438257671e-11,0.0004757870927560514,2.8697189714293607e-09,2.0208510472917147e-06,1.334853727006625e-09,8.57507945164868e-11,4.913041775326012e-06,9.664716876152139e-06,0.00674788996358308,0.0023742801513613183,0.00041211768434134226,5.481181401794936e-07,7.438713940360541e-09,3.9021178926236324e-08,1.2677841943054756e-10,7.465258982275881e-07,1.773742142283211e-05,2.454638854209425e-07,0.0006020207617058295,1.529441122783211e-05,4.1849525911343684e-08,4.772399603136701e-08,6.628425253378503e-11,6.877845715189665e-09,1.0867819438862675e-06
1.7785884654469712e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421612742202011,0.09404203050385139,0.013431799305938508,0.0,0.0009336255396992084,0.030221124168015978,0.015474076228841654,5.6896132311897345e-05,3.5647220022464984e-11,0.0022218770582432923,6.02141694190684e-11,0.0004759968726744664,2.8693820565523252e-09,2.021580039182388e-06,1.3394635440309825e-09,8.600931854051245e-11,4.902960573314647e-06,9.69859524958726e-06,0.006744983591827377,0.002364011566570846,0.00041265865514602976,5.464505049355635e-07,7.424631437018258e-09,3.899997682551431e-08,1.2746420662789768e-10,7.50327229911128e-07,1.780482021450224e-05,2.4618827949499866e-07,0.0006037743297390094,1.5348025227212178e-05,4.201392743276587e-08,4.7868846877751604e-08,6.656550391690381e-11,6.8751710095070865e-09,1.0906983346229996e-06
1.7835468440353963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44217210130204965,0.09399926557876184,0.013411913460371966,0.0,0.0009372761863591052,0.030308017789319935,0.01552049830563178,5.685156749833844e-05,3.5950164873494636e-11,0.002220957344632008,6.018564405929991e-11,0.000476206312554105,2.869040539944832e-09,2.0222538554731735e-06,1.3440737607891633e-09,8.626750832281947e-11,4.892770739615026e-06,9.732447923710056e-06,0.006742079113657738,0.002353720720210416,0.00041319876933501056,5.447704220108137e-07,7.410570471577962e-09,3.8978753218990765e-08,1.2815658262453057e-10,7.541655605150304e-07,1.7872961806151624e-05,2.4691232444785903e-07,0.0006055272347761058,1.540159855713162e-05,4.217791311882479e-08,4.80136291322528e-08,6.684701877966329e-11,6.872493416365367e-09,1.0946120651148019e-06
1.788009384764979e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442181863526118,0.09396079754457769,0.013394040540618714,0.0,0.0009405536328945598,0.030386188920270833,0.015562256611762386,5.681139528818334e-05,3.6224155554369674e-11,0.0022201287691338742,6.015981984198307e-11,0.0004763945189461838,2.868729308315959e-09,2.0228132034136435e-06,1.3482232889879105e-09,8.649959324909468e-11,4.8835073866042574e-06,9.762893309056925e-06,0.006739466699212316,0.0023444401252758302,0.0004136841428886539,5.43247751996598e-07,7.397934051066527e-09,3.8959634004799396e-08,1.2878543403719636e-10,7.576521314694256e-07,1.7934932596070476e-05,2.47563665913053e-07,0.0006071042836019176,1.5449779704983775e-05,4.2325140138167335e-08,4.8143874409972374e-08,6.710060648347181e-11,6.8700811622302705e-09,1.0981321416895044e-06
1.7924719254945617e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44219164246913956,0.0939223488398157,0.013376190649890724,0.0,0.000943823278958294,0.030464328725811108,0.015603994462063803,5.6771163952989425e-05,3.649941773788543e-11,0.002219299419464647,6.01338547607116e-11,0.00047658245219903486,2.8684144745736014e-09,2.02332802489709e-06,1.3523731248991418e-09,8.673140725500916e-11,4.874156744845934e-06,9.793317788596386e-06,0.006736855812787414,0.002335141871049438,0.0004141688285039214,5.417150876085644e-07,7.385315137582009e-09,3.8940498147389665e-08,1.2941977187698186e-10,7.611694967793264e-07,1.7997520579608965e-05,2.482147236723327e-07,0.0006086807975551531,1.549792776913177e-05,4.2472021853508946e-08,4.827406393278289e-08,6.735440584414958e-11,6.867666658822594e-09,1.1016500517256793e-06
1.7969344662241444e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44220143794647576,0.0938839194688191,0.013358363758244332,0.0,0.0009470850349410945,0.03054243726338828,0.01564571183000319,5.6730874813143936e-05,3.6775953084602674e-11,0.002218469310093101,6.010775124754272e-11,0.0004767701133915908,2.868096096714061e-09,2.023798400068634e-06,1.3565232609751382e-09,8.6962950258422e-11,4.864719147517725e-06,9.823721321209516e-06,0.006734246451649693,0.0023258261331099636,0.00041465282895726074,5.401724706673523e-07,7.3727137587427745e-09,3.8921346008940035e-08,1.3005966883550733e-10,7.647180577280345e-07,1.8060733311883882e-05,2.488654972932371e-07,0.000610256777663635,1.5546042684494794e-05,4.261855426588401e-08,4.840419760883396e-08,6.76084160317161e-11,6.8652499476011415e-09,1.1051657898034708e-06
1.801397006953727e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422112497739296,0.0938455094358176,0.013340559835791892,0.0,0.000950338811485889,0.030620514590774018,0.01568740868925344,5.6690529169076824e-05,3.705376324710971e-11,0.002217638455287654,6.008151169819386e-11,0.00047695750359842514,2.8677742318892887e-09,2.024224410091322e-06,1.360673689708872e-09,8.719422218048382e-11,4.855194927932802e-06,9.854103866536661e-06,0.006731638613069827,0.002316493086465014,0.00041513614700745225,5.386199430061399e-07,7.360129941274918e-09,3.890217794812316e-08,1.3070519883859941e-10,7.682982224305805e-07,1.8124578480100245e-05,2.4951598634459923e-07,0.0006118322249596925,1.5594124387193718e-05,4.276473338703536e-08,4.853427534672309e-08,6.786263621898912e-11,6.8628310694192625e-09,1.1086793505914398e-06
1.8058595476833098e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44222107776773634,0.09380711874492778,0.013322778852701595,0.0,0.0009535845194891365,0.030698560766056676,0.015729085013686275,5.6650128301580075e-05,3.733284987004432e-11,0.002216806869119545,6.005513847260659e-11,0.0004771446238897597,2.8674489364202393e-09,2.0246061371344938e-06,1.3648244036332773e-09,8.742522294557497e-11,4.845584419538353e-06,9.884465384966755e-06,0.0067290322943223775,0.002307142905557025,0.00041561878539573784,5.370575464708999e-07,7.34756371102795e-09,3.888299432017042e-08,1.3135643707278223e-10,7.719104059800882e-07,1.818906390634481e-05,2.50166190396438e-07,0.0006134071404800107,1.5642172814534256e-05,4.291055523947559e-08,4.8664297055474315e-08,6.8117065581539e-11,6.860410064534473e-09,1.1121907288452457e-06
1.8103220884128925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422309217445548,0.09376874740015338,0.013305020779197268,0.0,0.0009568220701022024,0.030776575847633852,0.01577074077736528,5.660967347212168e-05,3.761321459011546e-11,0.002215974565465955,6.002863389550185e-11,0.0004773314753314729,2.8671202658099953e-09,2.0249436643622763e-06,1.368975395320526e-09,8.765595248124418e-11,4.835887955914166e-06,9.914805837626905e-06,0.0067264274926856675,0.002297775764269236,0.00041610074684594786,5.354853229206859e-07,7.335015092990175e-09,3.886379547693603e-08,1.320134600126584e-10,7.755550305988109e-07,1.8254197550463528e-05,2.5081610901984173e-07,0.0006149815252654811,1.5690187904990376e-05,4.3056015856547874e-08,4.879426264451653e-08,6.83717032976406e-11,6.857986972617922e-09,1.11569991940635e-06
1.8147846291424752e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44224078152145885,0.0937303954053858,0.013287285585558181,0.0,0.0009600513747327284,0.030854559894205064,0.015812375954538934,5.6569165923154685e-05,3.789485903612477e-11,0.002215141558013083,6.000200025692675e-11,0.0004775180589851073,2.866788274756713e-09,2.0252370759221737e-06,1.3731266573812713e-09,8.788641071814802e-11,4.826105870771355e-06,9.945125186372066e-06,0.006723824205441657,0.0022883918359316935,0.0004165820340646257,5.339033142279331e-07,7.322484111303833e-09,3.8844581766960544e-08,1.3267634544876836e-10,7.792325257921047e-07,1.8319987513002762e-05,2.51465741786863e-07,0.0006165553803610533,1.5738169598187996e-05,4.320111128248533e-08,4.892417202366187e-08,6.862654854822658e-11,6.8555618327637344e-09,1.119206917200743e-06
1.8192471698720579e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44225065691592774,0.09369206276440434,0.01326957324211885,0.0,0.0009632723450459901,0.03093251296476456,0.015853990519633626,5.652860687842114e-05,3.8177784828988045e-11,0.002214307860259166,5.99752398127936e-11,0.0004777043759078785,2.8664530171663364e-09,2.025486456933763e-06,1.3772781824638985e-09,8.811659758999082e-11,4.816238497951179e-06,9.975423393774857e-06,0.00672122242987582,0.0022789912933272555,0.0004170626497411523,5.323115622787695e-07,7.3099707892799704e-09,3.882535353553349e-08,1.3334517251607986e-10,7.829433285059081e-07,1.8386442038216882e-05,2.5211508827041085e-07,0.0006181287068155889,1.5786117834888986e-05,4.33458375724712e-08,4.905402510308407e-08,6.88816005168414e-11,6.853134683498153e-09,1.1227117172376837e-06
1.8237097106016406e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44226054774583723,0.09365374948087667,0.013251883719268867,0.0,0.0009664848929662475,0.031010435118594127,0.015895584447246668,5.6487997543251435e-05,3.84619935817563e-11,0.002213473485517452,5.994835478541049e-11,0.0004778904271526837,2.866114546165112e-09,2.025691893477494e-06,1.3814299632538002e-09,8.83465130334652e-11,4.806286171423987e-06,1.0005700423115671e-05,0.00671862216327701,0.002269574308697648,0.00041754259654786766,5.30710108973368e-07,7.29747514941304e-09,3.8806111124755336e-08,1.3402002172349267e-10,7.866878832892589e-07,1.8453569517160663e-05,2.5276414804412296e-07,0.0006197015056817149,1.583403255697529e-05,4.349019079269864e-08,4.918382179329665e-08,6.91368583895904e-11,6.85070556278854e-09,1.1262143146084648e-06
1.8281722513312233e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44227045382945057,0.09361545555835918,0.013234216987452698,0.0,0.000969688930678086,0.03108832641525612,0.0159371577121392,5.6447339104858495e-05,3.8747486899636876e-11,0.00221263844691913,5.992134736400421e-11,0.00047807621376811006,2.8657729141119343e-09,2.0258534725835974e-06,1.3855819924726197e-09,8.857615698819306e-11,4.796249225288279e-06,1.0035956238372796e-05,0.006716023402937337,0.0022601410537495537,0.00041802187714019124,5.290989962263137e-07,7.284997213395267e-09,3.878685487359939e-08,1.3470097498395982e-10,7.904666424607132e-07,1.852137849086876e-05,2.534129206822586e-07,0.0006212737780156794,1.5881913707433424e-05,4.363416702042886e-08,4.931356200513074e-08,6.939232135509147e-11,6.848274508052269e-09,1.1297147044851957e-06
1.832634792060806e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422803749854085,0.09357718100029741,0.013216573017169511,0.0,0.0009728843706277486,0.03116618691458643,0.015978710289229158,5.6406632732627335e-05,3.9034266380014134e-11,0.0022118027574161985,5.989421970523466e-11,0.00047826173679844415,2.8654281726104542e-09,2.0259712822210925e-06,1.3897342628774854e-09,8.880552939666726e-11,4.786127993769901e-06,1.0066190804212724e-05,0.0067134261461520425,0.00225069169966074,0.0004185004941567416,5.274782659669857e-07,7.2725370021307425e-09,3.876758511797237e-08,1.353881156452297e-10,7.94280066278558e-07,1.858987765361209e-05,2.540614057595954e-07,0.0006228455248772117,1.5929761230339237e-05,4.377776234405015e-08,4.944324564971328e-08,6.964798860443088e-11,6.845841556165396e-09,1.1332128821196025e-06
1.8370973327903887e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44229031103272026,0.09353892581002636,0.01319895177897297,0.0,0.0009760711255244573,0.03124401667668767,0.016020242153584156,5.636587957839988e-05,3.932233361247024e-11,0.002210966429784301,5.986697393370186e-11,0.00047844699728368114,2.8650803725209983e-09,2.0260454112869047e-06,1.3938867672602747e-09,8.903463020419368e-11,4.775922811221347e-06,1.0096404085980742e-05,0.006710830390219358,0.0022412264170862126,0.00041897845021945343,5.25847960139976e-07,7.260094535749259e-09,3.8748302190774684e-08,1.360815285217159e-10,7.98128623116195e-07,1.865907585623362e-05,2.5470960285129333e-07,0.0006244167473293778,1.597757507084279e-05,4.392097286313672e-08,4.95728726384447e-08,6.990385933110993e-11,6.843406743471208e-09,1.1367088428418474e-06
1.8415598735199714e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423002617907538,0.09350068999077088,0.013181353243471075,0.0,0.0009792491083417294,0.03132181576192238,0.016061753280414346,5.6325080776755104e-05,3.961169017880547e-11,0.002210129476625501,5.98396121424451e-11,0.00047863199625953416,2.864729563972335e-09,2.026075949595083e-06,1.3980394984468542e-09,8.926345935883379e-11,4.765634012121209e-06,1.012659604969153e-05,0.006708236132440384,0.0022317453761644206,0.00041945574793369366,5.242081207055358e-07,7.247669833619929e-09,3.872900642196057e-08,1.367812999270553e-10,8.020127896417658e-07,1.8728982109577383e-05,2.553575115327796e-07,0.0006259874464384429,1.6025355175153557e-05,4.4063794688505686e-08,4.9702442882976446e-08,7.015993273099252e-11,6.840970105788683e-09,1.1402025820593685e-06
1.846022414249554e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442310227079226,0.09346247354564609,0.013163777381325974,0.0,0.0009824182323186833,0.03139958423090634,0.016103243645065234,5.628423744528474e-05,3.990233765305854e-11,0.002209291910371028,5.981213639343444e-11,0.00047881673475744436,2.864375796373213e-09,2.0260629878661175e-06,1.402192449296305e-09,8.949201681134754e-11,4.755261931073751e-06,1.0156766662019894e-05,0.006705643370118953,0.0022222487465235197,0.0004199323898883762,5.225587896400258e-07,7.235262914364584e-09,3.8709698138597126e-08,1.374875177072695e-10,8.059330510020906e-07,1.8799605588011945e-05,2.5600513137964905e-07,0.0006275576232737325,1.6073101490525985e-05,4.420622394227472e-08,4.983195629518864e-08,7.041620800226399e-11,6.838531678420729e-09,1.1436940952557354e-06
1.8504849549791368e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44232020671819233,0.09342427647765783,0.013146224163253777,0.0,0.0009855784109613379,0.03147732214450192,0.01614471322301042,5.624335068486446e-05,4.01942776015266e-11,0.0022084537432839643,5.978454871805481e-11,0.00047900121380459,2.864019118423714e-09,2.026006617716362e-06,1.406345612700164e-09,8.972030251513716e-11,4.744806902808631e-06,1.0186915890291826e-05,0.006703052100561492,0.002212736697287669,0.00042040837865607437,5.209000089364152e-07,7.222873795870865e-09,3.8690377664923e-08,1.3820027127526584e-10,8.098899010124697e-07,1.8870955633041108e-05,2.566524619675224e-07,0.0006291272789074943,1.612081396524499e-05,4.4348256757920565e-08,4.996141278716725e-08,7.067268434537519e-11,6.836091496162291e-09,1.1471833779895208e-06
1.8549474957087195e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423302005280373,0.09338609878970294,0.013128693560024374,0.0,0.0009887295580439039,0.031555029563811614,0.016186161989844353,5.620242157992066e-05,4.048751158278509e-11,0.002207614987461893,5.975685111758277e-11,0.00047918543442389706,2.8636595781264614e-09,2.025906931647559e-06,1.4104989815816556e-09,8.994831642619065e-11,4.734269262180747e-06,1.0217043702475594e-05,0.006700462321076892,0.00220320939708339,0.0004208837167931325,5.192318206048118e-07,7.210502495305139e-09,3.867104532240696e-08,1.3891965164610308e-10,8.138838423508603e-07,1.8943041757008195e-05,2.5729950287192105e-07,0.000630696414414762,1.6168492548611928e-05,4.448988928033465e-08,5.009081227118106e-08,7.092936096298497e-11,6.8336495933084035e-09,1.1506704258931965e-06
1.8594100364383022e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44234020832946386,0.09334794048456974,0.013111185542461289,0.0,0.0009918715876100677,0.031632706550171516,0.016227589921274977,5.616145119869297e-05,4.078204114770734e-11,0.002206775654839507,5.972904556365575e-11,0.0004793693976340497,2.8632972227976272e-09,2.0257640230364654e-06,1.414652548894912e-09,9.017605850302614e-11,4.723649344170245e-06,1.0247150067172793e-05,0.0066978740289763755,0.0021936670140459773,0.0004213584068397767,5.175542666729898e-07,7.198149029125234e-09,3.865170142980562e-08,1.3964575147272787e-10,8.179153867565123e-07,1.9015873646904586e-05,2.579462536681721e-07,0.0006322650308732212,1.6216137190930845e-05,4.4631117665879565e-08,5.02201546596588e-08,7.118623705992238e-11,6.831206003662024e-09,1.1541552346720365e-06
1.863872577167885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423502299434834,0.09330980156493834,0.01309370008144146,0.0,0.0009950044139742675,0.03171035316514502,0.016268996993116333,5.6120440593492386e-05,4.107786783948411e-11,0.0022059357571911657,5.970113399873436e-11,0.00047955310444949996,2.8629320990777362e-09,2.0255779861245724e-06,1.418806307624187e-09,9.040352870663668e-11,4.712947483882667e-06,1.0277234953609974e-05,0.0066952872215733416,0.0021841097158259836,0.00042183245132022216,5.158673891869722e-07,7.185813413092838e-09,3.863234630322049e-08,1.4037866508334704e-10,8.219850552355444e-07,1.908946116828055e-05,2.585927139312566e-07,0.0006338331293630755,1.6263747843494637e-05,4.47719380824472e-08,5.034943986516584e-08,7.144331184312897e-11,6.8287607605417015e-09,1.1576378001030437e-06
1.8683351178974676e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423602651914042,0.0932716820333811,0.013076237147895096,0.0,0.0009981279517229658,0.031787969470516486,0.01631038318128112,5.607939080095533e-05,4.137499319364264e-11,0.002205095306133425,5.967311833655723e-11,0.00047973655588047916,2.8625642529423445e-09,2.025348916007936e-06,1.4229602507830752e-09,9.063072700043493e-11,4.702164016549257e-06,1.0307298331630073e-05,0.006692701896183242,0.0021745376695957545,0.0004223058527427809,5.141712302116579e-07,7.173495662285744e-09,3.8612980256155684e-08,1.4111848851975414e-10,8.260933782713656e-07,1.916381436925695e-05,2.5923888323567544e-07,0.0006354007109669127,1.6311324458571664e-05,4.491234670951338e-08,5.047866780038017e-08,7.170058452159264e-11,6.8263138967892705e-09,1.1611181180338928e-06
1.8727976586270503e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423703138948221,0.09323358189236311,0.013058796712805496,0.0,0.0010012421157159098,0.03186555552828498,0.016351748461773143,5.6038302842293514e-05,4.167341873806578e-11,0.002204254313127506,5.964500046258948e-11,0.00047991975293300786,2.862193729712536e-09,2.025076908627101e-06,1.4271143714137187e-09,9.085765335019858e-11,4.691299277527419e-06,1.033734017168391e-05,0.006690118050123432,0.0021649510420560353,0.00042277861359996756,5.12465831831432e-07,7.161195791109954e-09,3.8593603599574095e-08,1.41865319575831e-10,8.302408960393127e-07,1.9238943484645795e-05,2.598847611553592e-07,0.0006369677767695736,1.6358866989392762e-05,4.5052339738192884e-08,5.060783837806908e-08,7.19580543063163e-11,6.823865444777278e-09,1.1645961843818869e-06
1.877260199356633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44238037587560813,0.09319550114424235,0.013041378747208877,0.0,0.0010043468210873935,0.031943111400658246,0.016393092810679792,5.599717772353983e-05,4.197314599301072e-11,0.002203412789481745,5.961678223446365e-11,0.00048010269660890803,2.8618205740652153e-09,2.024762060757125e-06,1.4312686625860025e-09,9.108430772401592e-11,4.6803536023013355e-06,1.0367360444822197e-05,0.006687535680713026,0.0021553499994426606,0.0004232507363686028,5.107512361508382e-07,7.148913813311427e-09,3.857421664195327e-08,1.4261925783800667e-10,8.344281586292951e-07,1.9314858940185008e-05,2.605303472635077e-07,0.0006385343278580209,1.6406375390137952e-05,4.519191337129764e-08,5.073695151106528e-08,7.221572041025884e-11,6.82141543641624e-09,1.1680719951329292e-06
1.8817227400862157e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423904509558981,0.09315743979127036,0.013023983222194212,0.0,0.001007441983247504,0.03202063715004653,0.016434416204164293,5.595601643579011e-05,4.227417647112753e-11,0.002202570746353988,5.958846548241422e-11,0.0004802853879058124,2.8614448300432642e-09,2.024404469997701e-06,1.435423117396751e-09,9.131069009223165e-11,4.669327326482773e-06,1.0397359122687453e-05,0.006684954785272751,0.0021457347075333083,0.00042372222350991584,5.090274852953151e-07,7.136649741987689e-09,3.855481968934218e-08,1.433804047270514e-10,8.386557262741989e-07,1.939157135688789e-05,2.6117564113243824e-07,0.0006401003653212101,1.6453849615923713e-05,4.533106382339034e-08,5.0866007112241705e-08,7.247358204825528e-11,6.818963903161987e-09,1.1715455463405155e-06
1.8861852808157984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424005389580812,0.09311939783559245,0.013006610108903043,0.0,0.001010527517883373,0.03209813283905658,0.016475718618458025,5.591481995544117e-05,4.257651167747745e-11,0.0022017281947539517,5.956005200970535e-11,0.00048046782781717754,2.8610665410655714e-09,2.024004234763382e-06,1.4395777289689116e-09,9.153680042739289e-11,4.658220785812029e-06,1.0427336177505804e-05,0.006682375361124803,0.0021361053316543426,0.00042419307746964697,5.072946214118966e-07,7.124403589599338e-09,3.853541304541649e-08,1.441488635395839e-10,8.429241695821807e-07,1.9469091555510412e-05,2.618206423335071e-07,0.00064166589024996,1.65012896227907e-05,4.5469787320838224e-08,5.099500509448753e-08,7.273163843699447e-11,6.816510876022716e-09,1.1750168341247354e-06
