Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70)
6.012990711032351e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438518797870319,0.10430978909201559,0.019034574794000406,0.0,0.002626990280180819,0.006540122396312798,0.0041286408940392925,5.795011169721906e-05,7.934300112563149e-13,0.0024432716210066215,5.379220015311957e-11,0.000393362429766006,2.867459206167196e-09,6.19335787086994e-05,2.9512326753916265e-10,1.920743347324572e-11,0.00023843221761096555,2.004840953039708e-06,0.007511128854616814,0.0005056380471970245,0.00021811530317411966,1.109369116971095e-06,1.1570036178241848e-08,2.9186473382416654e-08,1.1866740066030199e-07,8.498968401508036e-11,1.337934791704584e-06,8.665687855109034e-05,1.4538522777083352e-07,0.00013072596336884143,7.589130605193736e-09,3.1723387681025737e-06,1.0939616009612812e-05,1.2820614853303218e-08,7.39254587310915e-10,6.879044955726956e-10,1.4402802566577056e-11,1.6001066590102295e-07,2.524279967081419e-11,2.0947552034370024e-07,5.670423671694134e-13
6.035039125541355e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443856323007172,0.10428691784661312,0.01902175731206922,0.0,0.0026369746124627847,0.006575384720854531,0.00415013759821923,5.811571896893596e-05,8.039027493365534e-13,0.0024447028677384505,5.40767429569193e-11,0.00039352640078491567,2.8747889093538008e-09,6.214064973707295e-05,2.9678522174943775e-10,1.933930846346545e-11,0.00023733621475558925,2.0219137168186576e-06,0.007509555557808125,0.0005006910565105091,0.00021860441094737312,1.1009669720101699e-06,1.1569018572658562e-08,2.9200851965893663e-08,1.1911207480433066e-07,8.60372010723887e-11,1.3543541803976306e-06,8.752505148819279e-05,1.4608071081689814e-07,0.00013143414086029518,7.593652410897236e-09,3.199356078066647e-06,1.0936662095331731e-05,1.2887498077904558e-08,7.358638588689386e-10,6.902114385220539e-10,1.4504008250575025e-11,1.604719558395369e-07,2.5389096345840896e-11,2.113801294492516e-07,5.718768953917967e-13
6.05708754005036e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438607129972321,0.10426406668113956,0.01900894746329064,0.0,0.002646902363538437,0.006610712125027976,0.004171637109640553,5.827978702210444e-05,8.144741200754089e-13,0.0024461076667817113,5.435938414530924e-11,0.0003936904072840243,2.8820345772078394e-09,6.234499018868914e-05,2.984486907207714e-10,1.94713273562374e-11,0.0002362378852071149,2.03902683912399e-06,0.00750798278059942,0.0004957876454117065,0.00021909265512464143,1.092608184373608e-06,1.1567871407030898e-08,2.921493235364394e-08,1.1955426545178066e-07,8.709820068506657e-11,1.3709592114326554e-06,8.840167885787681e-05,1.467761276135627e-07,0.00013214363128628476,7.598091241322746e-09,3.226437268949755e-06,1.09336530018006e-05,1.2954389804956913e-08,7.32465759525171e-10,6.924880148203026e-10,1.460545849339567e-11,1.6092897741109854e-07,2.5535288097975046e-11,2.1329007469045825e-07,5.76722866235687e-13
6.079135954559365e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438650497603423,0.10424123557624872,0.018996145258530613,0.0,0.002656773612570442,0.006646104115922716,0.004193139162079835,5.844231842234222e-05,8.251446434131944e-13,0.002447486263078093,5.464011090423689e-11,0.0003938544440011213,2.8891966519049052e-09,6.254659960171398e-05,3.0011365198900147e-10,1.9603486802041422e-11,0.00023513742187621583,2.0561798002875934e-06,0.007506410522039388,0.0004909277850808996,0.0002195800320702213,1.0842934370610568e-06,1.1566596106427189e-08,2.9228717425627977e-08,1.1999397581381446e-07,8.81728085838478e-11,1.3877511750901225e-06,8.928679907833991e-05,1.474714711865117e-07,0.00013285442458872793,7.602447853366133e-09,3.2535815182943077e-06,1.0930589746949538e-05,1.3021289184032664e-08,7.290608884369192e-10,6.947342176162651e-10,1.4707151522743496e-11,1.6138173724263784e-07,2.5681371627737184e-11,2.1520529315522917e-07,5.815801313168578e-13
6.101184369068369e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443869333309957,0.10421842451054225,0.018983350708464488,0.0,0.002666588447064596,0.006681560197440899,0.004214643492524631,5.860331588010072e-05,8.359148387803071e-13,0.0024488389006132364,5.4918910922779356e-11,0.00039401850575925093,2.8962755830345386e-09,6.27454779984972e-05,3.017800832707402e-10,1.973578347142796e-11,0.00023403501542650223,2.073372083492197e-06,0.007504838781206671,0.0004861114373196838,0.00022006653828098382,1.0760233908475345e-06,1.1565194087879187e-08,2.9242210047544454e-08,1.2043120945707533e-07,8.926115012962134e-11,1.4047313480992757e-06,9.01804495585577e-05,1.4816673467645234e-07,0.0001335665106451171,7.606723001219101e-09,3.2807880081532254e-06,1.092747333913948e-05,1.3088195374943753e-08,7.256498378394767e-10,6.969500454749253e-10,1.4809085576037325e-11,1.6183024237120959e-07,2.582734369324822e-11,2.171257221777229e-07,5.864485430573273e-13
6.123232783577374e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44387356366971,0.10419563346060103,0.018970563823577005,0.0,0.0026763469627132503,0.006717079870433186,0.004236149841188554,5.876278224849637e-05,8.467852250772953e-13,0.002450165822407377,5.519577238952381e-11,0.00039418258746680543,2.9032718273387847e-09,6.294162587921211e-05,3.0344796246664533e-10,1.9868214055254584e-11,0.00023293085425380111,2.0906031748144063e-06,0.007503267557209345,0.0004813385547194436,0.00022055217038631318,1.067798684385136e-06,1.156366676035673e-08,2.9255413070800925e-08,1.2086597029741136e-07,9.036335027273876e-11,1.4219009930652035e-06,9.108266667288014e-05,1.4886191133941541e-07,0.00013427987927129738,7.61091743633709e-09,3.30805592515808e-06,1.0924304777174416e-05,1.315510754779341e-08,7.222331929801928e-10,6.991355023070676e-10,1.4911258900791757e-11,1.622745002380031e-07,2.5973201110207226e-11,2.1905129934567377e-07,5.913279546981185e-13
6.145281198086378e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438777408732701,0.10417286240101639,0.01895778461416238,0.0,0.002686049263238355,0.006752662632834629,0.004257657951525917,5.892072052114609e-05,8.577563206552505e-13,0.002451467270505981,5.547068398881752e-11,0.0003943466841175835,2.9101858484531526e-09,6.313504421542915e-05,3.051172676646445e-10,2.000077526492026e-11,0.00023182512446627622,2.10787256326614e-06,0.00750169684918442,0.0004766090808296865,0.00022103692514799275,1.0596199343111754e-06,1.1562015524742653e-08,2.9268329332484033e-08,1.2129826259357507e-07,9.147953351213362e-11,1.43926135789828e-06,9.199348573601465e-05,1.4955699454701877e-07,0.0001349945202242437,7.61503190740707e-09,3.3353844605847067e-06,1.092108505031233e-05,1.3222024883026448e-08,7.188115320551564e-10,7.012905972981537e-10,1.501366975499096e-11,1.627145186823595e-07,2.611894075185734e-11,2.2098196250752357e-07,5.962182203115637e-13
6.167329612595383e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44388186496419524,0.10415011130442155,0.018945013090324467,0.0,0.0026956954602341716,0.0067883079798003775,0.0042791675702459064,5.907713383000689e-05,8.688286432965335e-13,0.0024527434859703398,5.574363489689156e-11,0.00039451079079081476,2.917018116650026e-09,6.332573444362684e-05,3.06787977143111e-10,2.0133463832597293e-11,0.0002307180098653875,2.1251797408344932e-06,0.007500126656297333,0.0004719229503262145,0.00022152079946003987,1.051487735362695e-06,1.1560241773807701e-08,2.928096165532862e-08,1.217280909409005e-07,9.260982385429705e-11,1.4568136752466928e-06,9.2912940978432e-05,1.5025197778669298e-07,0.00013571042320483423,7.61906716031521e-09,3.3627728104163257e-06,1.0917815138274985e-05,1.3288946571477924e-08,7.153854261485001e-10,7.034153448364716e-10,1.5116316407454854e-11,1.6315030593579715e-07,2.6264559548939417e-11,2.2291764977935714e-07,6.011191948131549e-13
6.189378027104387e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438859359957878,0.10412738014152341,0.018932249261977063,0.0,0.002705285673009718,0.006824015403841204,0.004300678447326261,5.923202544322005e-05,8.800027101958397e-13,0.0024539947088681523,5.601461477786194e-11,0.0003946749026511491,2.923769108584605e-09,6.351369845864289e-05,3.08460069373985e-10,2.026627651146091e-11,0.0002296096919276918,2.142524202520039e-06,0.007498556977741473,0.0004672800891791219,0.00022200379034848893,1.0434026604973343e-06,1.155834689218565e-08,2.9293312847686188e-08,1.2215546026495995e-07,9.375434477215395e-11,1.4745591619327743e-06,9.384106552223354e-05,1.5094685466186573e-07,0.00013642757786062076,7.623023938114455e-09,3.3902201754041925e-06,1.0914496011256703e-05,1.3355871814420103e-08,7.119554391743265e-10,7.055097644405953e-10,1.5219197138197222e-11,1.635818706160454e-07,2.6410054489633335e-11,2.2485829955164512e-07,6.060307339729454e-13
6.211426441613392e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438899540309477,0.10410466888113404,0.018919493138844175,0.0,0.0027148200284309964,0.0068597843949587635,0.00432219033602639,5.938539876295976e-05,8.912790379416045e-13,0.0024552211782640984,5.6283613779612606e-11,0.0003948390149486136,2.9304393070434366e-09,6.369893860706899e-05,3.101335230258372e-10,2.0399210075916376e-11,0.00022850034978748448,2.159905446373581e-06,0.007496987812737712,0.00046268041482059637,0.0002224858949711234,1.0353652610204617e-06,1.1556332256348578e-08,2.9305385703492733e-08,1.2258037581520276e-07,9.491321916388388e-11,1.4924990183938571e-06,9.477789135751607e-05,1.5164161889210507e-07,0.00013714597378859314,7.626902980992031e-09,3.4177257611257976e-06,1.0911128629932261e-05,1.3422799823607511e-08,7.085221278212562e-10,7.075738806861874e-10,1.5322310238775414e-11,1.6400922172108765e-07,2.6555422619486854e-11,2.2680385049579394e-07,6.109526944265054e-13
6.233474856122397e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438939191420276,0.10408197749020248,0.018906744730460497,0.0,0.0027242986607630667,0.006895614440780548,0.0043437029928999294,5.9537257323286705e-05,9.026581424977612e-13,0.0024564231322104064,5.655062252956379e-11,0.0003950031230185362,2.937029200695592e-09,6.388145768059272e-05,3.1180831696687174e-10,2.0532261321823463e-11,0.0002273901602202824,2.177322973531386e-06,0.007495419160533963,0.0004581238363125127,0.00022296711061715768,1.0273760667185526e-06,1.1554199234582381e-08,2.9317183002235832e-08,1.230028431585781e-07,9.608656931173656e-11,1.5106344281284067e-06,9.572344931927338e-05,1.5233626431322093e-07,0.00013786560053793823,7.630705026236929e-09,3.4452887780406542e-06,1.090771394546407e-05,1.3489729821320145e-08,7.05086041499606e-10,7.09607723132191e-10,1.5425654012631588e-11,1.6443236862321448e-07,2.6700661041332124e-11,2.2875424157050418e-07,6.158849336854403e-13
6.255523270631401e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438978314106853,0.10405930593384662,0.018894004046171857,0.0,0.0027337217115120218,0.006931505026694477,0.004365216177806657,5.968760478800692e-05,9.14140539185848e-13,0.002457600807737417,5.6815632130330134e-11,0.00039516722228143635,2.9435392838465665e-09,6.406125890928912e-05,3.134844302678646e-10,2.066542706671833e-11,0.00022627929762714924,2.1947762882488944e-06,0.007493851020404722,0.0004536102545137992,0.0002234474347068689,1.019435585998743e-06,1.1551949186962456e-08,2.932870750892116e-08,1.234228681731441e-07,9.727451684088821e-11,1.528966557148182e-06,9.667776906487118e-05,1.530307848773211e-07,0.00013858644761279116,7.634430808207317e-09,3.472908441543687e-06,1.0904252899508755e-05,1.3556661040404462e-08,7.01647722291191e-10,7.116113262464308e-10,1.5529226775424965e-11,1.64851321063087e-07,2.684576691518932e-11,2.307094120279386e-07,6.208273101474686e-13
6.277571685140406e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390169092773824,0.10403665417538513,0.0188812710951358,0.0,0.0027430893292669173,0.006967455635983074,0.004386729653923768,5.9836444948535706e-05,9.257267426674755e-13,0.002458754440844163,5.707863415527233e-11,0.0003953313082428848,2.9499700561949495e-09,6.423834595486594e-05,3.151618422050335e-10,2.07987041500325e-11,0.00022516793401986188,2.212264897932945e-06,0.007492283391650643,0.0004491395622475629,0.0002239268647911795,1.0115443060345108e-06,1.1549583465329716e-08,2.9339961974038435e-08,1.2384045704166554e-07,9.847718267838555e-11,1.5474965534371453e-06,9.764087905213324e-05,1.5372517465282426e-07,0.00013930850447497816,7.638081058298005e-09,3.5005839720162557e-06,1.0900746424223188e-05,1.3623592724312273e-08,6.982077049017546e-10,7.135847293306771e-10,1.5633026855354873e-11,1.6526608914381203e-07,2.699073745815768e-11,2.3266930141970105e-07,6.257796831060734e-13
6.29962009964941e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44390549779301547,0.10401402217636935,0.018868545886322193,0.0,0.0027524016695417114,0.007003465749957173,0.004408243187756444,5.998378172176731e-05,9.374172669271511e-13,0.002459884266488954,5.733962064394645e-11,0.0003954953764933307,2.9563220225919153e-09,6.441272290386519e-05,3.168405322628365e-10,2.0932089433309125e-11,0.00022405623900691854,2.2297883131725153e-06,0.007490716273598117,0.00044471164446795733,0.00022440539855119048,1.003702692917418e-06,1.1547103413266816e-08,2.9350949133526823e-08,1.2425561624520204e-07,9.9694687012232e-11,1.5662255464179371e-06,9.861280651807639e-05,1.5441942782442512e-07,0.00014003176054675035,7.641656504907857e-09,3.528314594874846e-06,1.0897195442270233e-05,1.369052412713724e-08,6.9476651661603e-10,7.15527976445195e-10,1.5737052593474624e-11,1.6567668332502838e-07,2.7135569944293662e-11,2.346338496026278e-07,6.307419127597232e-13
6.321668514158415e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439092521152108,0.1039914098966153,0.018855828428513962,0.0,0.0027616588946172867,0.007039534848089093,0.004429756549147682,6.012961914795023e-05,9.492126252554745e-13,0.0024609905185799894,5.759858409745448e-11,0.00039565942270789844,2.962595692803603e-09,6.458439426082424e-05,3.1852048013669425e-10,2.1065579800416087e-11,0.00022294437978038825,2.247346047768012e-06,0.007489149665598853,0.00044032637842677597,0.00022488303379766613,9.959111918148685e-07,1.1544510366074767e-08,2.9361671708739972e-08,1.2466835255668977e-07,1.0092714925066259e-10,1.5851546464266112e-06,9.959357745833109e-05,1.5511353869301355e-07,0.00014075620521350636,7.64515787340729e-09,3.5560995406174503e-06,1.0893600866824164e-05,1.3757454513648963e-08,6.913246772554241e-10,7.174411163328195e-10,1.584130234399522e-11,1.660831144170069e-07,2.7280261704476147e-11,2.366029967443925e-07,6.357138602206745e-13
6.34371692866742e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391295401173475,0.10396881729423588,0.01884311873030781,0.0,0.0027708611733835843,0.007075662408145268,0.004451269511287365,6.0273961388568585e-05,9.61113330232694e-13,0.0024620734299659864,5.785551747370058e-11,0.0003958234426461544,2.9687915812764237e-09,6.475336494139985e-05,3.202016657356342e-10,2.1199172157756085e-11,0.00022183252110360074,2.2649376187591118e-06,0.007487583567029477,0.000435983633839757,0.00022535976847047124,9.88170227133793e-07,1.1541805650749791e-08,2.937213240641046e-08,1.250786730345176e-07,1.0217468798166001e-10,1.6042849441964744e-06,0.00010058321660728462,1.5580750167554496e-07,0.0001414818278265033,7.648585886105774e-09,3.5839380448676604e-06,1.0889963601575962e-05,1.382438315932449e-08,6.878826991383313e-10,7.193242023425925e-10,1.5945774474579723e-11,1.6648539357476212e-07,2.742481012625852e-11,2.385766833289256e-07,6.406953875233536e-13
6.365765343176424e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44391660360856616,0.10394624432567269,0.018830416800115057,0.0,0.0027800086811819304,0.007111847906318204,0.00447278185072051,6.041681272422978e-05,9.731198937126397e-13,0.0024631332324268505,5.811041418255644e-11,0.00039598743215184197,2.9749102069053613e-09,6.491964026545798e-05,3.2188406918485157e-10,2.1332863434473548e-11,0.0002207208252996765,2.2825625464511846e-06,0.007486017977291131,0.0004316832730525808,0.00022583560063795967,9.804802026902382e-07,1.1538990585960641e-08,2.9382333918614022e-08,1.254865850161016e-07,1.0343742093276513e-10,1.623617510351697e-06,0.00010158174741898329,1.5650131130486224e-07,0.00014220861770555552,7.651941262219451e-09,3.6118293484165217e-06,1.0886284540738573e-05,1.3891309350377133e-08,6.844410870430705e-10,7.211772923529957e-10,1.60504673666268e-11,1.6688353229217906e-07,2.7569212653707796e-11,2.4055485016165103e-07,6.456863576323314e-13
6.387813757685429e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439202010401038,0.10392369094572848,0.018817722646162497,0.0,0.0027891015996475937,0.007148090817357813,0.004494293347354672,6.055817755255836e-05,9.85232826807028e-13,0.002464170156664375,5.836326808093993e-11,0.0003961513871525898,2.9809520928052864e-09,6.508322595013234e-05,3.2356767082818513e-10,2.146665058265812e-11,0.00021960945224089562,2.3002203544403186e-06,0.0074844528958090805,0.00042742515120654625,0.00022631052849631685,9.72841501884727e-07,1.15360664820262e-08,2.9392278922733343e-08,1.2589209611145832e-07,1.0471546493123045e-10,1.6431533949115742e-06,0.00010258919204882886,1.5719496222946725e-07,0.00014293656414171875,7.655224717838809e-09,3.6397726972621608e-06,1.0882564569052189e-05,1.395823238378251e-08,6.810003381734466e-10,7.230004486948106e-10,1.615537941554438e-11,1.6727754239615445e-07,2.7713466787230278e-11,2.425374383745402e-07,6.506866344498872e-13
6.409862172194433e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439237464490175,0.1039011571075989,0.018805036276493367,0.0,0.002798140116552639,0.00718439061470197,0.004515803784466477,6.0698060386096806e-05,9.974526398701437e-13,0.0024651844322929857,5.861407346781074e-11,0.0003963153036595877,2.986917766085364e-09,6.524412810285532e-05,3.2525245123050307e-10,2.1600530577544804e-11,0.00021849855933890508,2.3179105696369467e-06,0.007482888322032325,0.0004232091164039069,0.0002267845503688554,9.652544878834019e-07,1.1533034640893567e-08,2.940197008142161e-08,1.2629521419678072e-07,1.0600893586457719e-10,1.6628936268060897e-06,0.00010360557133610535,1.5788844921324275e-07,0.00014366565639995985,7.658436965896473e-09,3.6677673426472142e-06,1.08788045617897e-05,1.4025151567301685e-08,6.775609421269292e-10,7.247937380736482e-10,1.6260509031012268e-11,1.6766743604075227e-07,2.7857570083384165e-11,2.4452438943098567e-07,6.556960828231733e-13
6.431910586703438e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439272399860974,0.10387864276290494,0.018792357698968296,0.0,0.002807124425649134,0.007220746770606322,0.004537312948707227,6.083646585021301e-05,1.0097798424838984e-12,0.002466176287830542,5.886282507908702e-11,0.00039647917776723755,2.9928077576265716e-09,6.540235321436351e-05,3.2693839117999695e-10,2.1734500417710495e-11,0.00021738830153576272,2.335632722288127e-06,0.007481324255433218,0.0004190350098728503,0.00022725766470526392,9.57719503804799e-07,1.1529896356116555e-08,2.941141004256582e-08,1.2669594740801816e-07,1.0731794864159471e-10,1.6828392134036077e-06,0.0001046309047873693,1.585817671351219e-07,0.00014439588372181056,7.661578716135126e-09,3.695812541094114e-06,1.087500538476237e-05,1.4092066219501242e-08,6.741233808654494e-10,7.265572314921693e-10,1.6365854637234206e-11,1.680532257013762e-07,2.8001520154678705e-11,2.465156451304966e-07,6.607145685509819e-13
6.453959001212442e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439306818101053,0.1038561478617249,0.018779686921266386,0.0,0.0028160547265127516,0.0072571587562732555,0.004558820630107559,6.0973398681014946e-05,1.0222149434432723e-12,0.0024671459506891754,5.910951808248637e-11,0.0003966430056527733,2.998622601862373e-09,6.555790815168165e-05,3.2862547169037963e-10,2.1868557125266825e-11,0.000216278831295816,2.353386345998464e-06,0.007479760695507083,0.00041490266613210334,0.00022772987008081108,9.502368729122251e-07,1.1526652912834604e-08,2.942060143924986e-08,1.270943041344627e-07,1.086426171538553e-10,1.7029911400514205e-06,0.00010566521056073828,1.5927491098870712e-07,0.00014512723532800358,7.664650675075576e-09,3.7239075544382334e-06,1.0871167894325804e-05,1.4158975669770281e-08,6.706881286888082e-10,7.282910041720477e-10,1.647141467317842e-11,1.6843492416895766e-07,2.814531466935979e-11,2.4851114761321593e-07,6.657419583901229e-13
6.476007415721447e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44393407208762314,0.10383367235262655,0.018767023950886228,0.0,0.0028249312243868382,0.0072936260419799856,0.0045803266220811175,6.110886372327268e-05,1.0347584507421341e-12,0.0024680936471662062,5.935414807229579e-11,0.0003968067835758549,3.004362836562603e-09,6.571080015108725e-05,3.3031367400298344e-10,2.2002697746049295e-11,0.00021517029859841486,2.3711709777497096e-06,0.007478197641771835,0.00041081191315514397,0.00022820116519550393,9.428068988116409e-07,1.1523305587752206e-08,2.942954688971744e-08,1.2749029301234444e-07,1.099830542377773e-10,1.723350369629879e-06,0.00010670850545110909,1.5996787588183617e-07,0.00014585970042109152,7.667653545984964e-09,3.7520516498589294e-06,1.0867292937386358e-05,1.4225879258334195e-08,6.67255652210692e-10,7.299951354756897e-10,1.6577187592807546e-11,1.688125445441619e-07,2.8288951351182316e-11,2.505108393642628e-07,6.707781200614129e-13
6.498055830230452e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439374109929025,0.1038112161826992,0.01875436879514712,0.0,0.002833754130026989,0.007330148097205714,0.004601830721427214,6.124286592834771e-05,1.0474108715594474e-12,0.002469019602435118,5.959671106407317e-11,0.0003969705078781348,3.01002900262058e-09,6.586103681105942e-05,3.320029795887576e-10,2.2136919349802386e-11,0.00021406285093145664,2.3889861579190617e-06,0.0074766350937676045,0.00040676257253400173,0.0002286715488732021,9.354298656549694e-07,1.1519855649118865e-08,2.943824899733496e-08,1.2788392291843787e-07,1.1133937163730309e-10,1.7439178421208456e-06,0.0001077608048763382,1.6066065703609558e-07,0.00014659326818804624,7.670588028845201e-09,3.78024409990854e-06,1.0863381351407998e-05,1.4292776336265048e-08,6.638264103372924e-10,7.316697088277595e-10,1.668317186529633e-11,1.6918610023161114e-07,2.843242797916885e-11,2.525146632179013e-07,6.758229222552884e-13
6.520104244739456e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439406987077121,0.10378877929758575,0.018741721461190186,0.0,0.002842523659546192,0.007366724390757809,0.004623332728332452,6.137541035213044e-05,1.0601727122458555e-12,0.0024699240405366024,5.983720348928522e-11,0.00039713417498279843,3.015621643843492e-09,6.600862608521442e-05,3.336933701501603e-10,2.2271219030360715e-11,0.0002129566332857597,2.4068314302961747e-06,0.00747507305105636,0.0004027544596426254,0.00022914102006068755,9.281060383487337e-07,1.1516304356709492e-08,2.9446710350554305e-08,1.2827520296368102e-07,1.1271167996724193e-10,1.764694474191205e-06,0.00010882212286441428,1.613532497862816e-07,0.0001473279278028377,7.673454820321548e-09,3.8084841825393267e-06,1.0859433964419713e-05,1.4359666265488607e-08,6.604008542485177e-10,7.333148116365324e-10,1.6789365975238368e-11,1.6955560493412676e-07,2.8575742387354868e-11,2.5452256236153665e-07,6.808762346370393e-13
6.542152659248461e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394393542118704,0.10376636164151486,0.018729081955979606,0.0,0.0028512400342606005,0.007403354390896966,0.004644832446371242,6.150650215298524e-05,1.073044478310655e-12,0.0024708071843696777,6.007562218988458e-11,0.00039729778139407733,3.0211413067460832e-09,6.615357627523086e-05,3.353848276229421e-10,2.240559390582596e-11,0.00021185178815026504,2.4247063420989065e-06,0.007473511513221534,0.00039878738379979945,0.00022960957782669107,9.208356627679577e-07,1.1512652961805382e-08,2.9454933522875496e-08,1.2866414248681152e-07,1.1410008867732465e-10,1.7856811587920702e-06,0.00010989247204165195,1.6204564957980776e-07,0.00014806366842899258,7.67625461373144e-09,3.836771181128426e-06,1.0855451595023531e-05,1.4426548418787807e-08,6.569794273817972e-10,7.349305352151151e-10,1.6895768422840707e-11,1.6992107264698984e-07,2.8718892464520165e-11,2.5653448033954214e-07,6.859379278516786e-13
6.564201073757465e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443947121329675,0.10374396315733272,0.0187164502863039,0.0,0.0028599034805359643,0.0074400375654612855,0.004666329682505261,6.163614658970403e-05,1.0860266744091492e-12,0.0024716692556829025,6.031196441283016e-11,0.0003974613236967387,3.026588540347685e-09,6.629589602376801e-05,3.370773341778196e-10,2.2540041118739565e-11,0.00021074845550806304,2.442610443987824e-06,0.0074719504798676445,0.00039486114843158645,0.0002300772213608756,9.136189659751915e-07,1.1508902707175846e-08,2.9462921072809597e-08,1.2905075104801865e-07,1.155047060170294e-10,1.8068787647744662e-06,0.00011097186362193513,1.6273785197605915e-07,0.00014880047922212987,7.678988099013562e-09,3.865104384500836e-06,1.0851435052403231e-05,1.4493422179802624e-08,6.535625654184663e-10,7.365169747025622e-10,1.7002377724106594e-11,1.7028251765222285e-07,2.886187615390712e-11,2.585503610569167e-07,6.910078735284437e-13
6.58624948826647e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395025663658355,0.10372158378653513,0.018703826458777204,0.0,0.002868514229634805,0.007476773381989234,0.004687824247081737,6.176434901946794e-05,1.0991198043303894e-12,0.0024725104750656602,6.054622780455443e-11,0.0003976247985555482,3.0319638959725973e-09,6.643559430737886e-05,3.387708722220364e-10,2.2674557836250992e-11,0.00020964677283324108,2.460543290079481e-06,0.007470389950619907,0.00039097555123327274,0.0002305439499727777,9.064561564446265e-07,1.1505054827060253e-08,2.947067554384144e-08,1.2943503842261735e-07,1.1692563900122862e-10,1.828288136522043e-06,0.00011206030739703562,1.63429852645694e-07,0.00014953834933247384,7.681655962697136e-09,3.893483086950454e-06,1.0847385136333808e-05,1.4560286943026234e-08,6.501506962727232e-10,7.380742289849213e-10,1.7109192411006225e-11,1.7063995451289046e-07,2.900469145292489e-11,2.6057014878277736e-07,6.960859442849438e-13
6.608297902775474e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395334155222627,0.10369922346929938,0.018691210479840587,0.0,0.0028770725175643525,0.007513561307841428,0.004709315953830613,6.189111489581786e-05,1.1123243709852952e-12,0.002473331061939547,6.077841040538072e-11,0.00039778820271470884,3.0372679270538596e-09,6.657268042942191e-05,3.4046542440080696e-10,2.2809141250281442e-11,0.0002085468750885511,2.4785044379585046e-06,0.007468829925123857,0.00038713038433079664,0.0002310097630907067,8.993474242911251e-07,1.1501110547150799e-08,2.9478199464392654e-08,1.2981701459474315e-07,1.1836299337669798e-10,1.8499100936015693e-06,0.00011315781172803276,1.6412164736989186e-07,0.0001502772679073427,7.684258887871492e-09,3.921906588259233e-06,1.0843302637191685e-05,1.462714211379748e-08,6.467442400831498e-10,7.396024006162378e-10,1.7216211031635325e-11,1.7099339806742172e-07,2.9147336412840355e-11,2.625937881536863e-07,7.011720137309536e-13
